No,year,month,day,hour,pm25,TEMP,PRES,cbwd
8358,2010,12,15,5,15,-12,1037,NW
8359,2010,12,15,6,13,-12,1036,NW
8360,2010,12,15,7,13,-12,1036,NW
8361,2010,12,15,8,18,-12,1036,NW
8362,2010,12,15,9,17,-10,1036,NW
8363,2010,12,15,10,23,-9,1036,NW
8364,2010,12,15,11,22,-8,1035,NW
8365,2010,12,15,12,22,-8,1034,NW
8366,2010,12,15,13,25,-7,1032,NW
8367,2010,12,15,14,17,-6,1031,NW
8368,2010,12,15,15,21,-5,1030,NW
8369,2010,12,15,16,24,-5,1030,NW
8370,2010,12,15,17,13,-5,1029,NW
8371,2010,12,15,18,15,-4,1028,NW
8372,2010,12,15,19,43,-4,1028,SE
8373,2010,12,15,20,43,-6,1027,SE
8374,2010,12,15,21,50,-6,1027,SE
8375,2010,12,15,22,54,-4,1027,NW
8376,2010,12,15,23,27,-3,1026,NW
8377,2010,12,16,0,20,-4,1026,NW
8378,2010,12,16,1,28,-9,1025,NW
8379,2010,12,16,2,30,-10,1025,NW
8380,2010,12,16,3,22,-4,1024,NW
8381,2010,12,16,4,27,-4,1023,NW
8382,2010,12,16,5,27,-4,1022,NW
8383,2010,12,16,6,40,-7,1022,SE
8384,2010,12,16,7,41,-6,1021,SE
8385,2010,12,16,8,39,-7,1021,cv
8386,2010,12,16,9,40,-5,1020,cv
8387,2010,12,16,10,54,-2,1020,cv
8388,2010,12,16,11,56,0,1018,NW
8389,2010,12,16,12,63,1,1016,NW
8390,2010,12,16,13,58,2,1014,NW
8391,2010,12,16,14,50,3,1013,NW
8392,2010,12,16,15,89,3,1012,NW
8393,2010,12,16,16,81,1,1012,SE
8394,2010,12,16,17,74,0,1012,SE
8395,2010,12,16,18,55,0,1012,SE
8396,2010,12,16,19,60,0,1011,SE
8397,2010,12,16,20,72,0,1011,SE
8398,2010,12,16,21,82,-3,1011,cv
8399,2010,12,16,22,98,-5,1012,cv
8400,2010,12,16,23,95,0,1012,NW
8401,2010,12,17,0,55,-1,1012,NW
8402,2010,12,17,1,41,0,1012,NW
8403,2010,12,17,2,39,-2,1012,NW
8404,2010,12,17,3,36,-1,1013,NW
8405,2010,12,17,4,34,-5,1013,NW
8406,2010,12,17,5,34,-5,1013,NW
8407,2010,12,17,6,42,-6,1013,cv
8408,2010,12,17,7,40,-6,1014,NW
8409,2010,12,17,8,71,-8,1014,NW
8410,2010,12,17,9,69,-3,1014,cv
8411,2010,12,17,10,64,2,1015,cv
8412,2010,12,17,11,65,5,1014,SE
8413,2010,12,17,12,71,6,1013,SE
8414,2010,12,17,13,73,7,1012,SE
8415,2010,12,17,14,79,8,1012,SE
8416,2010,12,17,15,93,7,1012,SE
8417,2010,12,17,16,87,5,1012,SE
8418,2010,12,17,17,136,3,1012,SE
8419,2010,12,17,18,135,1,1013,cv
8420,2010,12,17,19,145,-3,1013,SE
8421,2010,12,17,20,205,-4,1013,NE
8422,2010,12,17,21,282,-4,1014,SE
8423,2010,12,17,22,325,-3,1014,cv
8424,2010,12,17,23,379,-6,1014,NW
8425,2010,12,18,0,374,-6,1014,NW
8426,2010,12,18,1,363,-6,1014,NW
8427,2010,12,18,2,319,-6,1013,NE
8428,2010,12,18,3,265,-8,1013,NE
8429,2010,12,18,4,247,-7,1013,cv
8430,2010,12,18,5,231,-9,1013,NW
8431,2010,12,18,6,215,-6,1013,NW
8432,2010,12,18,7,210,-8,1013,NE
8433,2010,12,18,8,242,-8,1013,cv
8434,2010,12,18,9,249,-5,1013,NW
8435,2010,12,18,10,211,-1,1013,NW
8436,2010,12,18,11,201,0,1013,cv
8437,2010,12,18,12,206,3,1012,NW
8438,2010,12,18,13,224,4,1011,cv
8439,2010,12,18,14,230,5,1010,NW
8440,2010,12,18,15,246,5,1010,cv
8441,2010,12,18,16,255,4,1010,cv
8442,2010,12,18,17,269,2,1011,SE
8443,2010,12,18,18,302,-1,1012,cv
8444,2010,12,18,19,315,-3,1012,NE
8445,2010,12,18,20,296,-4,1013,NE
8446,2010,12,18,21,290,-6,1013,cv
8447,2010,12,18,22,308,-5,1014,cv
8448,2010,12,18,23,454,-5,1015,cv
8449,2010,12,19,0,528,-5,1015,NW
8450,2010,12,19,1,485,-5,1015,cv
8451,2010,12,19,2,489,-4,1014,cv
8452,2010,12,19,3,404,-5,1014,NW
8453,2010,12,19,4,299,-3,1014,SE
8454,2010,12,19,5,298,-3,1014,cv
8455,2010,12,19,6,133,-3,1014,NW
8456,2010,12,19,7,105,6,1015,NW
8457,2010,12,19,8,72,5,1015,NW
8458,2010,12,19,9,64,7,1017,NW
8459,2010,12,19,10,52,8,1017,NW
8460,2010,12,19,11,49,9,1017,NW
8461,2010,12,19,12,40,9,1016,NW
8462,2010,12,19,13,43,10,1016,NW
8463,2010,12,19,14,35,11,1016,NW
8464,2010,12,19,15,22,11,1016,NW
8465,2010,12,19,16,16,10,1016,NW
8466,2010,12,19,17,10,9,1017,NW
8467,2010,12,19,18,34,9,1017,NW
8468,2010,12,19,19,64,8,1018,cv
8469,2010,12,19,20,59,9,1018,NW
8470,2010,12,19,21,104,7,1018,SE
8471,2010,12,19,22,126,6,1018,SE
8472,2010,12,19,23,144,3,1018,cv
8473,2010,12,20,0,161,-2,1019,NW
8474,2010,12,20,1,187,-2,1019,cv
8475,2010,12,20,2,200,-4,1019,NE
8476,2010,12,20,3,206,-6,1019,cv
8477,2010,12,20,4,233,-5,1018,cv
8478,2010,12,20,5,221,-6,1018,cv
8479,2010,12,20,6,220,-7,1018,NW
8480,2010,12,20,7,230,-7,1018,cv
8481,2010,12,20,8,254,-6,1019,cv
8482,2010,12,20,9,311,-1,1019,cv
8483,2010,12,20,10,352,3,1019,cv
8484,2010,12,20,11,227,6,1018,cv
8485,2010,12,20,12,175,8,1017,NW
8486,2010,12,20,13,91,10,1016,cv
8487,2010,12,20,14,129,12,1015,SE
8488,2010,12,20,15,196,12,1014,SE
8489,2010,12,20,16,117,9,1015,SE
8490,2010,12,20,17,104,8,1015,SE
8491,2010,12,20,18,115,8,1015,SE
8492,2010,12,20,19,138,3,1015,SE
8493,2010,12,20,20,147,0,1015,SE
8494,2010,12,20,21,237,-2,1015,cv
8495,2010,12,20,22,245,-2,1015,cv
8496,2010,12,20,23,311,-2,1015,cv
8497,2010,12,21,0,410,-3,1015,NE
8498,2010,12,21,1,405,-5,1015,NE
8499,2010,12,21,2,391,-4,1014,NE
8500,2010,12,21,3,397,-3,1014,cv
8501,2010,12,21,4,396,-5,1013,cv
8502,2010,12,21,5,367,-5,1013,NW
8503,2010,12,21,6,346,-3,1013,cv
8504,2010,12,21,7,340,-4,1013,NW
8505,2010,12,21,8,266,-5,1013,SE
8506,2010,12,21,9,206,-3,1013,cv
8507,2010,12,21,10,224,2,1013,cv
8508,2010,12,21,11,430,3,1013,cv
8509,2010,12,21,12,441,4,1012,SE
8510,2010,12,21,13,425,5,1011,cv
8511,2010,12,21,14,439,6,1011,cv
8512,2010,12,21,15,427,6,1011,SE
8513,2010,12,21,16,474,4,1011,SE
8514,2010,12,21,17,500,1,1011,cv
8515,2010,12,21,18,548,-1,1011,cv
8516,2010,12,21,19,584,-1,1012,cv
8517,2010,12,21,20,607,-2,1012,cv
8518,2010,12,21,21,611,-2,1013,cv
8519,2010,12,21,22,615,-4,1013,cv
8520,2010,12,21,23,587,-5,1013,cv
8521,2010,12,22,0,570,-5,1013,cv
8522,2010,12,22,1,573,-6,1013,cv
8523,2010,12,22,2,513,-5,1014,NW
8524,2010,12,22,3,397,-5,1014,NW
8525,2010,12,22,4,365,-4,1014,NW
8526,2010,12,22,5,295,-2,1014,NW
8527,2010,12,22,6,263,-3,1015,NW
8528,2010,12,22,7,87,-3,1016,NW
8529,2010,12,22,8,67,0,1017,NW
8530,2010,12,22,9,48,3,1018,NW
8531,2010,12,22,10,38,5,1019,NW
8532,2010,12,22,11,35,6,1019,NW
8533,2010,12,22,12,23,7,1019,NW
8534,2010,12,22,13,24,7,1019,NW
8535,2010,12,22,14,15,6,1019,NW
8536,2010,12,22,15,17,6,1019,NW
8537,2010,12,22,16,14,6,1020,NW
8538,2010,12,22,17,13,2,1020,NW
8539,2010,12,22,18,17,2,1021,NE
8540,2010,12,22,19,27,3,1022,NE
8541,2010,12,22,20,29,2,1023,NE
8542,2010,12,22,21,24,1,1025,NE
8543,2010,12,22,22,18,0,1026,NE
8544,2010,12,22,23,11,0,1027,NE
8545,2010,12,23,0,10,-1,1028,NE
8546,2010,12,23,1,10,-3,1029,NW
8547,2010,12,23,2,10,-2,1030,NE
8548,2010,12,23,3,12,-3,1031,NW
8549,2010,12,23,4,13,-3,1031,NW
8550,2010,12,23,5,10,-4,1032,NW
8551,2010,12,23,6,11,-5,1033,NW
8552,2010,12,23,7,17,-7,1035,NW
8553,2010,12,23,8,21,-7,1035,NW
8554,2010,12,23,9,17,-7,1036,NW
8555,2010,12,23,10,18,-6,1037,NW
8556,2010,12,23,11,21,-6,1037,NW
8557,2010,12,23,12,24,-6,1037,NW
8558,2010,12,23,13,25,-5,1036,NW
8559,2010,12,23,14,24,-5,1036,NW
8560,2010,12,23,15,33,-5,1036,NW
8561,2010,12,23,16,24,-6,1036,NE
8562,2010,12,23,17,21,-8,1036,NE
8563,2010,12,23,18,21,-9,1037,SE
8564,2010,12,23,19,42,-11,1038,cv
8565,2010,12,23,20,46,-10,1038,cv
8566,2010,12,23,21,52,-9,1039,cv
8567,2010,12,23,22,32,-9,1039,NE
8568,2010,12,23,23,42,-10,1040,NE
8569,2010,12,24,0,32,-10,1040,NE
8570,2010,12,24,1,35,-11,1040,NE
8571,2010,12,24,2,26,-11,1040,NW
8572,2010,12,24,3,27,-12,1041,NW
8573,2010,12,24,4,28,-12,1041,NW
8574,2010,12,24,5,19,-13,1040,NW
8575,2010,12,24,6,24,-13,1041,NE
8576,2010,12,24,7,23,-13,1041,NW
8577,2010,12,24,8,21,-13,1041,NW
8578,2010,12,24,9,27,-11,1041,NW
8579,2010,12,24,10,34,-9,1040,NW
8580,2010,12,24,11,34,-8,1040,NW
8581,2010,12,24,12,25,-6,1038,NW
8582,2010,12,24,13,20,-5,1036,NW
8583,2010,12,24,14,20,-4,1035,NW
8584,2010,12,24,15,26,-4,1034,NE
8585,2010,12,24,16,23,-5,1034,NE
8586,2010,12,24,17,51,-7,1034,NE
8587,2010,12,24,18,71,-9,1034,NE
8588,2010,12,24,19,71,-10,1033,NE
8589,2010,12,24,20,76,-9,1033,NW
8590,2010,12,24,21,103,-12,1033,cv
8591,2010,12,24,22,116,-12,1033,NW
8592,2010,12,24,23,111,-13,1033,NW
8593,2010,12,25,0,135,-10,1032,cv
8594,2010,12,25,1,97,-8,1032,NW
8595,2010,12,25,2,35,-8,1032,NW
8596,2010,12,25,3,17,-7,1031,NW
8597,2010,12,25,4,18,-8,1031,NW
8598,2010,12,25,5,18,-8,1031,NW
8599,2010,12,25,6,17,-9,1030,NW
8600,2010,12,25,7,19,-12,1031,NW
8601,2010,12,25,8,19,-11,1031,cv
8602,2010,12,25,9,21,-9,1030,NE
8603,2010,12,25,10,25,-7,1030,NE
8604,2010,12,25,11,35,-6,1029,NW
8605,2010,12,25,12,22,-4,1027,NW
8606,2010,12,25,13,19,-3,1025,NW
8607,2010,12,25,14,26,-4,1025,NE
8608,2010,12,25,15,21,-3,1024,NE
8609,2010,12,25,16,20,-4,1023,NE
8610,2010,12,25,17,89,-6,1024,SE
8611,2010,12,25,18,93,-9,1023,SE
8612,2010,12,25,19,104,-9,1023,cv
8613,2010,12,25,20,121,-11,1023,NW
8614,2010,12,25,21,117,-12,1022,NE
8615,2010,12,25,22,111,-10,1022,cv
8616,2010,12,25,23,135,-10,1022,NW
8617,2010,12,26,0,163,-11,1021,NW
8618,2010,12,26,1,128,-12,1020,NW
8619,2010,12,26,2,41,-12,1020,cv
8620,2010,12,26,3,26,-7,1020,NW
8621,2010,12,26,4,20,-6,1019,NW
8622,2010,12,26,5,22,-6,1018,NW
8623,2010,12,26,6,27,-6,1018,NW
8624,2010,12,26,7,25,-6,1018,NW
8625,2010,12,26,8,27,-5,1018,NW
8626,2010,12,26,9,30,-4,1018,NW
8627,2010,12,26,10,32,-2,1017,NW
8628,2010,12,26,11,29,0,1016,NW
8629,2010,12,26,12,30,1,1015,NW
8630,2010,12,26,13,48,2,1014,NW
8631,2010,12,26,14,51,2,1013,NW
8632,2010,12,26,15,55,2,1013,NW
8633,2010,12,26,16,43,1,1013,SE
8634,2010,12,26,17,34,0,1013,SE
8635,2010,12,26,18,55,0,1013,SE
8636,2010,12,26,19,60,0,1013,SE
8637,2010,12,26,20,76,-1,1013,SE
8638,2010,12,26,21,75,-6,1013,cv
8639,2010,12,26,22,58,-6,1013,cv
8640,2010,12,26,23,60,-6,1013,cv
8641,2010,12,27,0,81,-9,1012,NW
8642,2010,12,27,1,92,-9,1012,NW
8643,2010,12,27,2,130,-9,1012,NW
8644,2010,12,27,3,161,-9,1011,NW
8645,2010,12,27,4,151,-11,1010,cv
8646,2010,12,27,5,125,-9,1010,NW
8647,2010,12,27,6,108,-9,1010,NW
8648,2010,12,27,7,121,-11,1011,NE
8649,2010,12,27,8,124,-11,1011,NW
8650,2010,12,27,9,106,-7,1011,cv
8651,2010,12,27,10,130,-3,1011,cv
8652,2010,12,27,11,137,0,1010,NW
8653,2010,12,27,12,119,4,1009,NW
8654,2010,12,27,13,62,6,1009,NW
8655,2010,12,27,14,47,6,1008,NW
8656,2010,12,27,15,38,6,1008,NW
8657,2010,12,27,16,31,5,1009,NW
8658,2010,12,27,17,28,4,1009,NW
8659,2010,12,27,18,21,3,1010,NW
8660,2010,12,27,19,16,2,1012,NW
8661,2010,12,27,20,20,1,1013,NW
8662,2010,12,27,21,29,-1,1014,NW
8663,2010,12,27,22,15,-2,1015,NW
8664,2010,12,27,23,21,-3,1016,NW
8665,2010,12,28,0,16,-4,1016,NW
8666,2010,12,28,1,17,-5,1016,NW
8667,2010,12,28,2,18,-6,1017,NW
8668,2010,12,28,3,16,-5,1017,NW
8669,2010,12,28,4,16,-5,1017,NW
8670,2010,12,28,5,15,-6,1017,NW
8671,2010,12,28,6,16,-6,1017,NW
8672,2010,12,28,7,19,-6,1017,NW
8673,2010,12,28,8,14,-5,1018,NW
8674,2010,12,28,9,15,-4,1018,NW
8675,2010,12,28,10,18,-2,1019,NW
8676,2010,12,28,11,21,-1,1019,NW
8677,2010,12,28,12,19,0,1019,NW
8678,2010,12,28,13,19,1,1019,NW
8679,2010,12,28,14,17,1,1018,NW
8680,2010,12,28,15,21,1,1019,NW
8681,2010,12,28,16,14,1,1019,NW
8682,2010,12,28,17,20,-1,1020,cv
8683,2010,12,28,18,34,-3,1020,cv
8684,2010,12,28,19,31,-4,1021,SE
8685,2010,12,28,20,39,-6,1021,SE
8686,2010,12,28,21,88,-7,1021,NE
8687,2010,12,28,22,106,-8,1021,NE
8688,2010,12,28,23,67,-10,1021,NE
8689,2010,12,29,0,73,-6,1021,NW
8690,2010,12,29,1,65,-8,1020,NW
8691,2010,12,29,2,35,-7,1020,NW
8692,2010,12,29,3,31,-6,1020,cv
8693,2010,12,29,4,34,-7,1019,cv
8694,2010,12,29,5,34,-6,1019,cv
8695,2010,12,29,6,40,-6,1018,NW
8696,2010,12,29,7,42,-7,1019,NE
8697,2010,12,29,8,49,-5,1019,NW
8698,2010,12,29,9,67,-5,1019,NW
8699,2010,12,29,10,59,-3,1019,NW
8700,2010,12,29,11,56,-2,1019,NW
8701,2010,12,29,12,69,0,1018,NW
8702,2010,12,29,13,40,-1,1018,NW
8703,2010,12,29,14,30,-1,1019,NW
8704,2010,12,29,15,21,-1,1020,NW
8705,2010,12,29,16,20,-2,1022,NW
8706,2010,12,29,17,15,-3,1022,NW
8707,2010,12,29,18,13,-4,1024,NW
8708,2010,12,29,19,18,-4,1025,NW
8709,2010,12,29,20,22,-5,1025,NW
8710,2010,12,29,21,14,-5,1026,NW
8711,2010,12,29,22,14,-6,1027,NW
8712,2010,12,29,23,18,-6,1027,NW
8713,2010,12,30,0,17,-7,1027,NW
8714,2010,12,30,1,17,-8,1027,NW
8715,2010,12,30,2,17,-8,1026,NW
8716,2010,12,30,3,14,-8,1026,NW
8717,2010,12,30,4,14,-8,1026,NW
8718,2010,12,30,5,14,-8,1024,NW
8719,2010,12,30,6,15,-8,1025,NW
8720,2010,12,30,7,12,-8,1025,NW
8721,2010,12,30,8,10,-8,1025,NW
8722,2010,12,30,9,18,-8,1025,NW
8723,2010,12,30,10,15,-7,1025,NW
8724,2010,12,30,11,18,-7,1025,NW
8725,2010,12,30,12,13,-5,1024,NW
8726,2010,12,30,13,23,-5,1023,NW
8727,2010,12,30,14,27,-5,1023,NW
8728,2010,12,30,15,28,-4,1023,NW
8729,2010,12,30,16,19,-5,1024,NW
8730,2010,12,30,17,15,-6,1025,NW
8731,2010,12,30,18,17,-6,1026,NW
8732,2010,12,30,19,19,-7,1026,NW
8733,2010,12,30,20,23,-8,1027,NW
8734,2010,12,30,21,21,-8,1027,NW
8735,2010,12,30,22,16,-8,1028,NW
8736,2010,12,30,23,20,-9,1028,NW
8737,2010,12,31,0,20,-9,1028,NW
8738,2010,12,31,1,21,-9,1028,NW
8739,2010,12,31,2,20,-9,1029,NW
8740,2010,12,31,3,16,-9,1028,NW
8741,2010,12,31,4,16,-10,1029,NW
8742,2010,12,31,5,13,-10,1029,NW
8743,2010,12,31,6,14,-10,1029,NW
8744,2010,12,31,7,16,-10,1029,NW
8745,2010,12,31,8,18,-9,1029,NW
8746,2010,12,31,9,15,-8,1030,NW
8747,2010,12,31,10,19,-7,1030,NW
8748,2010,12,31,11,14,-6,1029,NW
8749,2010,12,31,12,18,-4,1029,NW
8750,2010,12,31,13,21,-4,1028,NW
8751,2010,12,31,14,21,-3,1028,NW
8752,2010,12,31,15,19,-3,1028,NW
8753,2010,12,31,16,18,-4,1029,NW
8754,2010,12,31,17,20,-4,1029,NW
8755,2010,12,31,18,28,-5,1030,NW
8756,2010,12,31,19,27,-5,1030,NW
8757,2010,12,31,20,17,-6,1031,NW
8758,2010,12,31,21,19,-6,1031,NW
8759,2010,12,31,22,16,-7,1032,NW
8760,2010,12,31,23,22,-7,1033,NW
8761,2011,1,1,0,98.61321455,-9,1033,NW
8762,2011,1,1,1,98.61321455,-10,1033,NW
8763,2011,1,1,2,98.61321455,-11,1033,NW
8764,2011,1,1,3,98.61321455,-10,1034,NW
8765,2011,1,1,4,98.61321455,-12,1034,NW
8766,2011,1,1,5,98.61321455,-11,1034,NE
8767,2011,1,1,6,98.61321455,-12,1034,NW
8768,2011,1,1,7,98.61321455,-12,1035,NW
8769,2011,1,1,8,98.61321455,-8,1036,NW
8770,2011,1,1,9,98.61321455,-7,1037,NW
8771,2011,1,1,10,98.61321455,-6,1037,NW
8772,2011,1,1,11,98.61321455,-4,1036,NW
8773,2011,1,1,12,98.61321455,-3,1035,NW
8774,2011,1,1,13,98.61321455,-2,1035,NW
8775,2011,1,1,14,98.61321455,-1,1034,NW
8776,2011,1,1,15,98.61321455,-1,1034,NW
8777,2011,1,1,16,98.61321455,-1,1034,NW
8778,2011,1,1,17,98.61321455,-5,1034,NW
8779,2011,1,1,18,98.61321455,-3,1034,NW
8780,2011,1,1,19,98.61321455,-5,1035,NW
8781,2011,1,1,20,98.61321455,-7,1035,NW
8782,2011,1,1,21,98.61321455,-5,1035,NW
8783,2011,1,1,22,98.61321455,-9,1036,NW
8784,2011,1,1,23,98.61321455,-7,1037,NW
8785,2011,1,2,0,36,-7,1037,NW
8786,2011,1,2,1,31,-7,1037,NE
8787,2011,1,2,2,20,-7,1037,NE
8788,2011,1,2,3,19,-8,1037,NW
8789,2011,1,2,4,18,-8,1037,NE
8790,2011,1,2,5,17,-7,1037,NE
8791,2011,1,2,6,14,-8,1036,NW
8792,2011,1,2,7,14,-8,1037,NE
8793,2011,1,2,8,22,-7,1037,NE
8794,2011,1,2,9,22,-6,1038,NE
8795,2011,1,2,10,25,-4,1038,NE
8796,2011,1,2,11,24,-3,1037,NE
8797,2011,1,2,12,31,-3,1036,NE
8798,2011,1,2,13,37,-1,1035,cv
8799,2011,1,2,14,35,-1,1034,cv
8800,2011,1,2,15,32,-1,1033,cv
8801,2011,1,2,16,37,-1,1033,cv
8802,2011,1,2,17,40,-2,1033,cv
8803,2011,1,2,18,52,-3,1033,SE
8804,2011,1,2,19,63,-5,1033,cv
8805,2011,1,2,20,72,-5,1033,SE
8806,2011,1,2,21,76,-5,1033,cv
8807,2011,1,2,22,76,-6,1033,cv
8808,2011,1,2,23,67,-6,1034,cv
8809,2011,1,3,0,65,-7,1033,NE
8810,2011,1,3,1,78,-6,1033,NE
8811,2011,1,3,2,85,-7,1033,NE
8812,2011,1,3,3,143,-8,1032,NE
8813,2011,1,3,4,181,-8,1032,SE
8814,2011,1,3,5,188,-8,1032,cv
8815,2011,1,3,6,167,-9,1032,NE
8816,2011,1,3,7,173,-9,1032,NW
8817,2011,1,3,8,155,-9,1032,NW
8818,2011,1,3,9,124,-8,1033,NE
8819,2011,1,3,10,105,-6,1033,cv
8820,2011,1,3,11,87,-4,1032,SE
8821,2011,1,3,12,93,-3,1031,cv
8822,2011,1,3,13,134,-2,1030,cv
8823,2011,1,3,14,164,-1,1029,cv
8824,2011,1,3,15,180,-1,1029,SE
8825,2011,1,3,16,184,-2,1029,cv
8826,2011,1,3,17,175,-3,1029,cv
8827,2011,1,3,18,188,-5,1029,NE
8828,2011,1,3,19,255,-5,1030,NE
8829,2011,1,3,20,286,-8,1029,NE
8830,2011,1,3,21,225,-8,1029,cv
8831,2011,1,3,22,234,-9,1029,cv
8832,2011,1,3,23,226,-9,1029,NW
8833,2011,1,4,0,233,-10,1029,NW
8834,2011,1,4,1,275,-10,1028,cv
8835,2011,1,4,2,153,-11,1028,NW
8836,2011,1,4,3,121,-9,1028,NW
8837,2011,1,4,4,77,-11,1028,NW
8838,2011,1,4,5,64,-11,1028,NW
8839,2011,1,4,6,67,-10,1028,NW
8840,2011,1,4,7,67,-11,1028,cv
8841,2011,1,4,8,59,-11,1028,NW
8842,2011,1,4,9,74,-9,1028,NE
8843,2011,1,4,10,89,-5,1028,cv
8844,2011,1,4,11,96,-4,1028,cv
8845,2011,1,4,12,96,-2,1027,cv
8846,2011,1,4,13,85,0,1026,cv
8847,2011,1,4,14,84,2,1025,NW
8848,2011,1,4,15,90,2,1024,NW
8849,2011,1,4,16,61,2,1024,NW
8850,2011,1,4,17,65,0,1025,NW
8851,2011,1,4,18,73,0,1026,NW
8852,2011,1,4,19,68,0,1027,NW
8853,2011,1,4,20,58,-2,1027,NW
8854,2011,1,4,21,53,-2,1028,NW
8855,2011,1,4,22,46,-3,1028,NW
8856,2011,1,4,23,38,-4,1029,NW
8857,2011,1,5,0,28,-5,1029,NW
8858,2011,1,5,1,31,-5,1029,NW
8859,2011,1,5,2,24,-6,1029,NW
8860,2011,1,5,3,21,-7,1030,NW
8861,2011,1,5,4,27,-7,1030,NW
8862,2011,1,5,5,23,-7,1030,NW
8863,2011,1,5,6,24,-8,1030,NW
8864,2011,1,5,7,21,-8,1031,NW
8865,2011,1,5,8,19,-7,1032,NW
8866,2011,1,5,9,21,-7,1032,NW
8867,2011,1,5,10,19,-6,1032,NW
8868,2011,1,5,11,21,-4,1032,NW
8869,2011,1,5,12,18,-4,1031,NW
8870,2011,1,5,13,19,-3,1031,NW
8871,2011,1,5,14,16,-2,1030,NW
8872,2011,1,5,15,18,-2,1031,NW
8873,2011,1,5,16,18,-2,1031,NW
8874,2011,1,5,17,16,-3,1032,NW
8875,2011,1,5,18,10,-4,1032,NW
8876,2011,1,5,19,16,-4,1033,NW
8877,2011,1,5,20,17,-5,1035,NW
8878,2011,1,5,21,17,-5,1035,NW
8879,2011,1,5,22,30,-5,1036,NW
8880,2011,1,5,23,12,-5,1037,NW
8881,2011,1,6,0,13,-6,1037,NW
8882,2011,1,6,1,17,-7,1037,NW
8883,2011,1,6,2,10,-7,1038,NW
8884,2011,1,6,3,12,-7,1038,NW
8885,2011,1,6,4,13,-8,1038,NW
8886,2011,1,6,5,13,-8,1038,NW
8887,2011,1,6,6,9,-8,1039,NW
8888,2011,1,6,7,6,-9,1039,NW
8889,2011,1,6,8,9,-9,1040,NW
8890,2011,1,6,9,14,-6,1041,NW
8891,2011,1,6,10,14,-5,1041,NW
8892,2011,1,6,11,13,-4,1040,NW
8893,2011,1,6,12,18,-2,1039,NW
8894,2011,1,6,13,15,-2,1038,NW
8895,2011,1,6,14,18,-1,1037,NW
8896,2011,1,6,15,13,-1,1037,NW
8897,2011,1,6,16,13,-2,1037,NW
8898,2011,1,6,17,20,-1,1036,NW
8899,2011,1,6,18,21,-2,1037,NW
8900,2011,1,6,19,22,-3,1037,NW
8901,2011,1,6,20,27,-4,1037,NW
8902,2011,1,6,21,21,-6,1037,NW
8903,2011,1,6,22,28,-6,1038,NW
8904,2011,1,6,23,22,-7,1038,NW
8905,2011,1,7,0,18,-6,1037,NW
8906,2011,1,7,1,17,-7,1037,NW
8907,2011,1,7,2,16,-7,1036,NW
8908,2011,1,7,3,27,-10,1036,NW
8909,2011,1,7,4,17,-8,1035,NE
8910,2011,1,7,5,13,-11,1035,NW
8911,2011,1,7,6,23,-11,1035,NW
8912,2011,1,7,7,27,-11,1035,NW
8913,2011,1,7,8,44,-8,1035,NW
8914,2011,1,7,9,24,-5,1034,NW
8915,2011,1,7,10,32,-4,1034,NW
8916,2011,1,7,11,40,-3,1033,NW
8917,2011,1,7,12,43,-2,1032,NW
8918,2011,1,7,13,51,-1,1030,cv
8919,2011,1,7,14,48,1,1028,cv
8920,2011,1,7,15,56,1,1027,SE
8921,2011,1,7,16,56,0,1026,SE
8922,2011,1,7,17,54,-1,1026,SE
8923,2011,1,7,18,69,-1,1026,SE
8924,2011,1,7,19,79,-2,1025,SE
8925,2011,1,7,20,79,-2,1025,SE
8926,2011,1,7,21,92,-4,1025,SE
8927,2011,1,7,22,86,-4,1025,cv
8928,2011,1,7,23,109,-7,1025,cv
8929,2011,1,8,0,120,-7,1025,SE
8930,2011,1,8,1,126,-6,1024,SE
8931,2011,1,8,2,156,-8,1024,cv
8932,2011,1,8,3,156,-7,1024,NW
8933,2011,1,8,4,173,-7,1024,NW
8934,2011,1,8,5,181,-6,1024,NW
8935,2011,1,8,6,118,-5,1025,NW
8936,2011,1,8,7,79,-5,1025,NW
8937,2011,1,8,8,25,-3,1026,NW
8938,2011,1,8,9,19,-3,1027,NW
8939,2011,1,8,10,16,-3,1028,NW
8940,2011,1,8,11,21,-2,1028,NW
8941,2011,1,8,12,20,-1,1027,NW
8942,2011,1,8,13,23,-1,1027,NW
8943,2011,1,8,14,26,-1,1028,NW
8944,2011,1,8,15,17,-1,1028,NW
8945,2011,1,8,16,98.61321455,-1,1029,NW
8946,2011,1,8,17,98.61321455,-2,1030,NW
8947,2011,1,8,18,98.61321455,-2,1031,NW
8948,2011,1,8,19,98.61321455,-2,1032,NW
8949,2011,1,8,20,98.61321455,-3,1033,NW
8950,2011,1,8,21,98.61321455,-5,1034,NW
8951,2011,1,8,22,98.61321455,-6,1035,NW
8952,2011,1,8,23,98.61321455,-6,1036,NW
8953,2011,1,9,0,98.61321455,-6,1037,NW
8954,2011,1,9,1,98.61321455,-7,1037,NW
8955,2011,1,9,2,98.61321455,-7,1037,NW
8956,2011,1,9,3,98.61321455,-7,1037,NW
8957,2011,1,9,4,98.61321455,-8,1037,NW
8958,2011,1,9,5,98.61321455,-8,1038,NW
8959,2011,1,9,6,98.61321455,-9,1038,NW
8960,2011,1,9,7,98.61321455,-9,1039,NW
8961,2011,1,9,8,98.61321455,-8,1039,NW
8962,2011,1,9,9,98.61321455,-7,1040,NW
